2024-05-21 15:29:51,459 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-file-3.5.3.jar
2024-05-21 15:29:51,460 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-3.5.3.jar
2024-05-21 15:29:51,460 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-shared-3.5.3.jar
2024-05-21 15:29:51,460 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-provider-api-3.5.3.jar
2024-05-21 15:29:51,462 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [14])
2024-05-21 15:29:51,463 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\com.google.guava_33.0.0.jre.jar
2024-05-21 15:29:51,463 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.13 [998])
2024-05-21 15:29:51,464 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\slf4j.api_2.0.13.jar
2024-05-21 15:29:51,464 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [32])
2024-05-21 15:29:51,465 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-05-21 15:29:51,465 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [27])
2024-05-21 15:29:51,466 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-05-21 15:29:51,466 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [75])
2024-05-21 15:29:51,466 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\org.apache.commons.cli_1.6.0.jar
2024-05-21 15:29:51,467 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [78])
2024-05-21 15:29:51,467 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-05-21 15:29:51,467 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [86])
2024-05-21 15:29:51,467 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\org.apache.commons.lang3_3.14.0.jar
2024-05-21 15:29:51,467 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [15])
2024-05-21 15:29:51,468 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Digital Suppliers\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-05-21 15:29:51,472 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\DIGITA~1\AppData\Local\Temp\m2e-archetypeGenerator15546302861436637029":
2024-05-21 15:29:51,478 [Worker-7: Launching mavenrun-9de8ff50-bf21-4fcb-bfae-e68bbc8e9506] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.test -DartifactId=crud-app -Dversion=0.0.1-SNAPSHOT -Dpackage=com.test.crud_app -DoutputDirectory="C:\Users\Digital Suppliers\eclipse-workspace" -Dstyle.color=always -U archetype:generate
2024-05-21 15:30:28,749 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Digital Suppliers\eclipse-workspace\crud-app\pom.xml
2024-05-21 15:30:29,399 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.2/maven-surefire-plugin-3.2.2.jar
2024-05-21 15:30:29,672 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.2/maven-surefire-plugin-3.2.2.jar
2024-05-21 15:30:31,478 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.test:crud-app:0.0.1-SNAPSHOT @ C:\Users\Digital Suppliers\eclipse-workspace\crud-app\pom.xml.
2024-05-21 15:30:31,516 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.pom
2024-05-21 15:30:31,551 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.pom
2024-05-21 15:30:31,599 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar
2024-05-21 15:30:31,662 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar
2024-05-21 15:30:31,854 [Worker-21: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.2/maven-surefire-plugin-3.2.2.pom
